travel_id,trip_id,start_visit_area_id,end_visit_area_id,start_dt_min,end_dt_min,mvmn_cd_1,mvmn_cd_2
h_h000009,2305180007,,2305180007,,2023-05-18 03:30:00,1,
h_h000009,2305180008,,2305180008,,2023-05-18 04:30:00,2,
h_h000009,2305180009,,2305180009,,2023-05-18 17:30:00,1,
h_h000009,2305180010,,2305180010,,2023-05-18 18:00:00,1,
h_h000009,2305180011,,2305180011,,2023-05-18 19:00:00,1,
h_h000009,2305190001,,2305190001,,2023-05-19 07:30:00,1,
h_h000009,2305190002,,2305190002,,2023-05-19 10:30:00,1,
h_h000009,2305190003,,2305190003,,2023-05-19 13:30:00,1,
h_h000009,2305190004,,2305190004,,2023-05-19 14:00:00,1,
h_h000009,2305190005,,2305190005,,2023-05-19 15:00:00,1,
h_h000009,2305190006,,2305190006,,2023-05-19 16:30:00,1,
h_h000009,2305190007,,2305190007,,2023-05-19 17:30:00,1,
h_h000009,2305200001,,2305200001,,2023-05-20 07:30:00,1,
h_h000009,2305200002,,2305200002,,2023-05-20 07:30:00,1,
h_h000009,2305200003,,2305200003,,2023-05-20 17:00:00,1,
h_h000009,2305200004,,2305200004,,2023-05-20 19:30:00,15,
h_h000009,2305200005,,2305200005,,2023-05-20 21:00:00,1,
h_h000009,2305200006,,2305200006,,2023-05-20 22:00:00,15,
h_h000009,2305200007,,2305200007,,2023-05-20 23:30:00,1,
h_h000009,2305210001,,2305210001,,2023-05-21 08:30:00,15,
h_h000009,2305210002,,2305210002,,2023-05-21 13:30:00,1,
h_h000009,2305210003,,2305210003,,2023-05-21 14:30:00,1,
h_h000010,2305280003,,2305280003,,2023-05-28 08:30:00,9,
h_h000010,2305280004,,2305280004,,2023-05-28 09:00:00,2,
h_h000010,2305280005,,2305280005,,2023-05-28 10:00:00,2,
h_h000010,2305280006,,2305280006,,2023-05-28 11:30:00,2,
h_h000010,2305280007,,2305280007,,2023-05-28 13:00:00,2,
h_h000010,2305280008,,2305280008,,2023-05-28 16:00:00,2,
h_h000010,2305280009,,2305280009,,2023-05-28 17:30:00,2,
h_h000010,2305280010,,2305280010,,2023-05-28 20:00:00,15,
h_h000010,2305280011,,2305280011,,2023-05-28 21:00:00,15,
h_h000010,2305290001,,2305290001,,2023-05-29 09:30:00,2,
h_h000010,2305290002,,2305290002,,2023-05-29 10:30:00,2,
h_h000010,2305290003,,2305290003,,2023-05-29 11:30:00,15,
h_h000010,2305290004,,2305290004,,2023-05-29 13:00:00,2,
h_h000010,2305290005,,2305290005,,2023-05-29 16:00:00,2,
h_h000010,2305290006,,2305290006,,2023-05-29 17:00:00,2,
h_h000010,2305290007,,2305290007,,2023-05-29 17:30:00,15,
h_h000010,2305290008,,2305290008,,2023-05-29 19:30:00,2,
h_h000010,2305290009,,2305290009,,2023-05-29 19:00:00,2,
h_h000010,2305300001,,2305300001,,2023-05-30 10:30:00,2,
h_h000010,2305300002,,2305300002,,2023-05-30 11:00:00,2,
h_h000010,2305300003,,2305300003,,2023-05-30 12:30:00,2,
h_h000010,2305300004,,2305300004,,2023-05-30 14:00:00,2,
h_h000010,2305300005,,2305300005,,2023-05-30 17:00:00,2,
h_h000010,2305300007,,2305300007,,2023-05-30 18:30:00,2,
h_h000010,2305300008,,2305300008,,2023-05-30 19:00:00,2,
h_h000013,2305200003,,2305200003,,2023-05-20 21:00:00,9,
h_h000013,2305200004,,2305200004,,2023-05-20 22:00:00,13,
h_h000013,2305200005,,2305200005,,2023-05-20 23:30:00,15,
h_h000013,2305210001,,2305210001,,2023-05-21 11:30:00,2,
h_h000013,2305210002,,2305210002,,2023-05-21 12:30:00,2,
h_h000013,2305210003,,2305210003,,2023-05-21 15:30:00,2,
h_h000013,2305210004,,2305210004,,2023-05-21 16:30:00,2,
h_h000013,2305210005,,2305210005,,2023-05-21 19:00:00,15,
h_h000013,2305210006,,2305210006,,2023-05-21 20:30:00,15,
h_h000013,2305220001,,2305220001,,2023-05-22 12:00:00,15,
h_h000013,2305220002,,2305220002,,2023-05-22 18:00:00,15,
h_h000013,2305220003,,2305220003,,2023-05-22 19:00:00,15,
h_h000013,2305220004,,2305220004,,2023-05-22 20:00:00,15,
h_h000013,2305220005,,2305220005,,2023-05-22 21:00:00,15,
h_h000013,2305230001,,2305230001,,2023-05-23 10:00:00,2,
h_h000013,2305230002,,2305230002,,2023-05-23 13:30:00,2,
h_h000013,2305230003,,2305230003,,2023-05-23 16:00:00,2,
h_h000014,2305200002,,2305200002,,2023-05-20 20:30:00,2,
h_h000014,2305200003,,2305200003,,2023-05-20 15:30:00,9,2
h_h000014,2305200004,,2305200004,,2023-05-20 18:30:00,2,
h_h000014,2305210001,,2305210001,,2023-05-21 10:00:00,2,
h_h000014,2305210002,,2305210002,,2023-05-21 10:30:00,2,
h_h000014,2305210003,,2305210003,,2023-05-21 12:00:00,2,
h_h000014,2305210004,,2305210004,,2023-05-21 13:30:00,2,
h_h000014,2305210005,,2305210005,,2023-05-21 16:30:00,2,
h_h000014,2305210006,,2305210006,,2023-05-21 19:00:00,2,
h_h000014,2305210007,,2305210007,,2023-05-21 21:00:00,2,
h_h000014,2305220001,,2305220001,,2023-05-22 10:00:00,2,
h_h000014,2305220002,,2305220002,,2023-05-22 11:00:00,2,
h_h000014,2305220003,,2305220003,,2023-05-22 17:00:00,2,
h_h000014,2305220004,,2305220004,,2023-05-22 18:30:00,2,
h_h000014,2305220005,,2305220005,,2023-05-22 20:30:00,2,
h_h000014,2305230001,,2305230001,,2023-05-23 09:30:00,2,
h_h000014,2305230002,,2305230002,,2023-05-23 10:30:00,2,
h_h000014,2305230004,,2305230004,,2023-05-23 13:30:00,2,
h_h000017,2305240003,,2305240003,,2023-05-24 20:00:00,9,16
h_h000017,2305240004,,2305240004,,2023-05-24 21:00:00,2,
h_h000017,2305240005,,2305240005,,2023-05-24 21:30:00,15,
h_h000017,2305240006,,2305240006,,2023-05-24 23:00:00,15,
h_h000017,2305250001,,2305250001,,2023-05-25 06:30:00,2,
h_h000017,2305250002,,2305250002,,2023-05-25 11:00:00,2,
h_h000017,2305250003,,2305250003,,2023-05-25 13:00:00,2,
h_h000017,2305250004,,2305250004,,2023-05-25 14:00:00,2,
h_h000017,2305250005,,2305250005,,2023-05-25 15:00:00,2,
h_h000017,2305250006,,2305250006,,2023-05-25 16:30:00,2,
h_h000017,2305250007,,2305250007,,2023-05-25 18:30:00,2,
h_h000017,2305250008,,2305250008,,2023-05-25 21:30:00,2,
h_h000017,2305260001,,2305260001,,2023-05-26 11:30:00,2,
h_h000017,2305260002,,2305260002,,2023-05-26 12:30:00,3,
h_h000017,2305260003,,2305260003,,2023-05-26 14:30:00,3,
h_h000017,2305260005,,2305260005,,2023-05-26 15:30:00,2,
h_h000017,2305270001,,2305270001,,2023-05-27 12:30:00,2,
h_h000017,2305270002,,2305270002,,2023-05-27 14:00:00,2,
h_h000017,2305270003,,2305270003,,2023-05-27 15:00:00,3,16
h_h000019,2305250002,,2305250002,,2023-05-25 19:00:00,1,15
h_h000019,2305250003,,2305250003,,2023-05-25 13:00:00,9,1
h_h000019,2305250004,,2305250004,,2023-05-25 15:30:00,1,
h_h000019,2305250005,,2305250005,,2023-05-25 17:30:00,1,
h_h000019,2305250006,,2305250006,,2023-05-25 18:30:00,15,
h_h000019,2305260001,,2305260001,,2023-05-26 11:30:00,4,
h_h000019,2305260002,,2305260002,,2023-05-26 12:30:00,10,
h_h000019,2305260003,,2305260003,,2023-05-26 13:00:00,14,
h_h000019,2305260004,,2305260004,,2023-05-26 18:00:00,13,15
h_h000019,2305260005,,2305260005,,2023-05-26 19:00:00,15,
h_h000019,2305270001,,2305270001,,2023-05-27 08:00:00,1,
h_h000019,2305270002,,2305270002,,2023-05-27 11:00:00,1,
h_h000019,2305270003,,2305270003,,2023-05-27 12:00:00,1,
h_h000019,2305270004,,2305270004,,2023-05-27 13:30:00,15,
h_h000019,2305270005,,2305270005,,2023-05-27 14:00:00,15,
h_h000019,2305270006,,2305270006,,2023-05-27 16:00:00,1,
h_h000019,2305270007,,2305270007,,2023-05-27 23:30:00,15,
h_h000019,2305270008,,2305270008,,2023-05-27 18:00:00,1,
h_h000019,2305270009,,2305270009,,2023-05-27 20:00:00,15,
h_h000019,2305270010,,2305270010,,2023-05-27 21:00:00,15,
h_h000019,2305280002,,2305280002,,2023-05-28 10:30:00,1,
h_h000019,2305280003,,2305280003,,2023-05-28 12:00:00,1,
h_h000019,2305280004,,2305280004,,2023-05-28 13:00:00,1,
h_h000019,2305280005,,2305280005,,2023-05-28 14:30:00,1,
h_h000019,2305280006,,2305280006,,2023-05-28 16:30:00,1,
h_h000020,2305310002,,2305310002,,2023-05-31 22:00:00,2,
h_h000020,2305310004,,2305310004,,2023-05-31 17:30:00,9,2
h_h000020,2305310005,,2305310005,,2023-05-31 20:00:00,2,
h_h000020,2305310006,,2305310006,,2023-05-31 17:30:00,2,
h_h000020,2306010001,,2306010001,,2023-06-01 10:00:00,2,
h_h000020,2306010002,,2306010002,,2023-06-01 14:30:00,2,
h_h000020,2306010003,,2306010003,,2023-06-01 18:00:00,2,
h_h000020,2306010004,,2306010004,,2023-06-01 19:30:00,2,
h_h000020,2306020001,,2306020001,,2023-06-02 09:00:00,2,
h_h000020,2306020002,,2306020002,,2023-06-02 10:00:00,2,
h_h000020,2306020003,,2306020003,,2023-06-02 11:30:00,2,
h_h000020,2306020004,,2306020004,,2023-06-02 16:00:00,2,
h_h000020,2306020005,,2306020005,,2023-06-02 17:00:00,15,
h_h000020,2306020006,,2306020006,,2023-06-02 19:30:00,15,
h_h000020,2306030001,,2306030001,,2023-06-03 10:00:00,2,
h_h000020,2306030002,,2306030002,,2023-06-03 12:00:00,2,
h_h000020,2306030003,,2306030003,,2023-06-03 14:00:00,2,
h_h000020,2306030004,,2306030004,,2023-06-03 16:00:00,2,
h_h000020,2306030005,,2306030005,,2023-06-03 17:00:00,2,
h_h000020,2306030006,,2306030006,,2023-06-03 18:00:00,15,
h_h000020,2306030007,,2306030007,,2023-06-03 19:30:00,2,
h_h000020,2306030008,,2306030008,,2023-06-03 21:00:00,2,2
h_h000020,2306040001,,2306040001,,2023-06-04 08:30:00,2,
h_h000020,2306040002,,2306040002,,2023-06-04 10:00:00,2,
h_h000021,2305200002,,2305200002,,2023-05-20 12:00:00,1,
h_h000021,2305200003,,2305200003,,2023-05-20 12:30:00,1,
h_h000021,2305200004,,2305200004,,2023-05-20 13:30:00,1,
h_h000021,2305200005,,2305200005,,2023-05-20 14:00:00,1,
h_h000021,2305200006,,2305200006,,2023-05-20 15:30:00,1,
h_h000021,2305200007,,2305200007,,2023-05-20 16:00:00,1,
h_h000021,2305200008,,2305200008,,2023-05-20 16:30:00,1,
h_h000021,2305200009,,2305200009,,2023-05-20 17:30:00,1,
h_h000025,2305180003,,2305180003,,2023-05-18 21:00:00,9,
h_h000025,2305180006,,2305180006,,2023-05-18 22:30:00,2,
h_h000025,2305190001,,2305190001,,2023-05-19 11:00:00,2,
h_h000025,2305190002,,2305190002,,2023-05-19 12:00:00,2,
h_h000025,2305190003,,2305190003,,2023-05-19 13:30:00,2,
h_h000025,2305190004,,2305190004,,2023-05-19 15:30:00,2,
h_h000025,2305190005,,2305190005,,2023-05-19 16:30:00,2,
h_h000025,2305190006,,2305190006,,2023-05-19 18:00:00,2,
h_h000025,2305190007,,2305190007,,2023-05-19 21:00:00,2,
h_h000025,2305190008,,2305190008,,2023-05-19 19:30:00,2,
h_h000025,2305200001,,2305200001,,2023-05-20 11:30:00,2,
h_h000025,2305200002,,2305200002,,2023-05-20 12:30:00,2,
h_h000025,2305200003,,2305200003,,2023-05-20 14:30:00,2,
h_h000025,2305200004,,2305200004,,2023-05-20 16:00:00,2,
h_h000025,2305200005,,2305200005,,2023-05-20 18:00:00,2,
h_h000025,2305200006,,2305200006,,2023-05-20 19:00:00,2,
h_h000025,2305200007,,2305200007,,2023-05-20 21:30:00,2,
h_h000025,2305210001,,2305210001,,2023-05-21 12:00:00,2,
h_h000025,2305210002,,2305210002,,2023-05-21 13:00:00,2,
h_h000025,2305210003,,2305210003,,2023-05-21 14:00:00,2,
h_h000025,2305210004,,2305210004,,2023-05-21 15:00:00,2,
h_h000028,2305270002,,2305270002,,2023-05-27 09:00:00,1,1
h_h000028,2305270003,,2305270003,,2023-05-27 10:30:00,1,1
h_h000028,2305270004,,2305270004,,2023-05-27 12:00:00,1,1
h_h000028,2305270005,,2305270005,,2023-05-27 14:00:00,1,1
h_h000028,2305270006,,2305270006,,2023-05-27 15:00:00,1,1
h_h000028,2305270007,,2305270007,,2023-05-27 18:00:00,1,1
h_h000028,2305280001,,2305280001,,2023-05-28 09:00:00,1,10
h_h000028,2305280002,,2305280002,,2023-05-28 10:30:00,10,1
h_h000028,2305280003,,2305280003,,2023-05-28 13:30:00,1,1
h_h000028,2305280004,,2305280004,,2023-05-28 15:30:00,1,1
h_h000028,2305280005,,2305280005,,2023-05-28 18:00:00,1,1
h_h000028,2305290001,,2305290001,,2023-05-29 09:00:00,1,1
h_h000030,2305190003,,2305190003,,2023-05-19 17:30:00,9,
h_h000030,2305190004,,2305190004,,2023-05-19 18:30:00,1,
h_h000030,2305200001,,2305200001,,2023-05-20 12:30:00,1,
h_h000030,2305200002,,2305200002,,2023-05-20 13:30:00,1,
h_h000030,2305200003,,2305200003,,2023-05-20 15:30:00,1,
h_h000030,2305210001,,2305210001,,2023-05-21 11:30:00,1,
h_h000030,2305210003,,2305210003,,2023-05-21 15:30:00,1,
h_h000030,2305210004,,2305210004,,2023-05-21 17:00:00,1,
h_h000030,2305210005,,2305210005,,2023-05-21 18:00:00,1,
h_h000030,2305210006,,2305210006,,2023-05-21 18:30:00,1,
h_h000030,2305210008,,2305210008,,2023-05-21 20:00:00,1,
h_h000031,2305150003,,2305150003,,2023-05-15 14:30:00,16,16
h_h000031,2305150004,,2305150004,,2023-05-15 15:00:00,2,
h_h000031,2305150005,,2305150005,,2023-05-15 16:00:00,2,
h_h000031,2305150006,,2305150006,,2023-05-15 17:00:00,2,
h_h000031,2305150007,,2305150007,,2023-05-15 20:00:00,2,
h_h000031,2305150008,,2305150008,,2023-05-15 20:30:00,2,2
h_h000031,2305150009,,2305150009,,2023-05-15 09:00:00,2,
h_h000031,2305150010,,2305150010,,2023-05-15 23:30:00,2,
h_h000031,2305160002,,2305160002,,2023-05-16 09:00:00,15,15
h_h000031,2305160003,,2305160003,,2023-05-16 09:30:00,15,15
h_h000031,2305160004,,2305160004,,2023-05-16 11:30:00,2,
h_h000031,2305160005,,2305160005,,2023-05-16 14:30:00,16,16
h_h000031,2305160006,,2305160006,,2023-05-16 02:00:00,2,
h_h000032,2305250003,,2305250003,,2023-05-25 15:00:00,9,
h_h000032,2305250004,,2305250004,,2023-05-25 15:30:00,16,
h_h000032,2305250005,,2305250005,,2023-05-25 17:30:00,2,
h_h000032,2305250006,,2305250006,,2023-05-25 18:00:00,15,
h_h000032,2305250007,,2305250007,,2023-05-25 20:00:00,2,
h_h000032,2305260001,,2305260001,,2023-05-26 12:00:00,2,
h_h000032,2305260002,,2305260002,,2023-05-26 16:00:00,2,
h_h000032,2305260003,,2305260003,,2023-05-26 19:00:00,2,
h_h000032,2305260004,,2305260004,,2023-05-26 20:30:00,2,
h_h000032,2305270001,,2305270001,,2023-05-27 11:30:00,2,
h_h000032,2305270002,,2305270002,,2023-05-27 12:30:00,15,
h_h000032,2305270003,,2305270003,,2023-05-27 15:30:00,2,
h_h000032,2305270004,,2305270004,,2023-05-27 19:00:00,2,
h_h000032,2305270005,,2305270005,,2023-05-27 20:30:00,2,
h_h000032,2305280001,,2305280001,,2023-05-28 08:30:00,2,
h_h000032,2305280002,,2305280002,,2023-05-28 11:00:00,2,
h_h000032,2305280003,,2305280003,,2023-05-28 11:30:00,2,
h_h000032,2305280004,,2305280004,,2023-05-28 12:00:00,16,
h_h000034,2305270002,,2305270002,,2023-05-27 17:00:00,1,
h_h000034,2305270003,,2305270003,,2023-05-27 17:30:00,1,
h_h000034,2305270004,,2305270004,,2023-05-27 19:00:00,1,
h_h000034,2305270005,,2305270005,,2023-05-27 22:00:00,15,
h_h000034,2305280001,,2305280001,,2023-05-28 10:30:00,15,
h_h000034,2305280002,,2305280002,,2023-05-28 11:00:00,1,
h_h000034,2305280003,,2305280003,,2023-05-28 12:00:00,1,
h_h000034,2305280004,,2305280004,,2023-05-28 13:30:00,1,
h_h000034,2305280005,,2305280005,,2023-05-28 17:00:00,1,
h_h000034,2305280006,,2305280006,,2023-05-28 17:30:00,1,
h_h000034,2305280007,,2305280007,,2023-05-28 18:30:00,1,
h_h000034,2305280008,,2305280008,,2023-05-28 19:30:00,1,
h_h000034,2305290001,,2305290001,,2023-05-29 11:00:00,1,
h_h000034,2305290002,,2305290002,,2023-05-29 13:00:00,1,
h_h000034,2305290003,,2305290003,,2023-05-29 14:30:00,1,
h_h000037,2306010002,,2306010002,,2023-06-01 23:30:00,2,
h_h000037,2306010003,,2306010003,,2023-06-01 12:30:00,2,
h_h000037,2306010004,,2306010004,,2023-06-01 13:30:00,2,
h_h000037,2306010005,,2306010005,,2023-06-01 15:30:00,2,
h_h000037,2306010006,,2306010006,,2023-06-01 18:30:00,2,
h_h000037,2306010007,,2306010007,,2023-06-01 20:00:00,2,
h_h000037,2306020001,,2306020001,,2023-06-02 09:00:00,2,
h_h000037,2306020002,,2306020002,,2023-06-02 10:00:00,10,
h_h000037,2306020003,,2306020003,,2023-06-02 10:30:00,13,
h_h000037,2306020004,,2306020004,,2023-06-02 12:00:00,15,
h_h000037,2306020005,,2306020005,,2023-06-02 11:30:00,13,
h_h000037,2306020006,,2306020006,,2023-06-02 15:30:00,2,
h_h000037,2306020007,,2306020007,,2023-06-02 16:30:00,2,
h_h000037,2306020008,,2306020008,,2023-06-02 18:30:00,2,
h_h000037,2306020009,,2306020009,,2023-06-02 19:30:00,2,
h_h000037,2306020010,,2306020010,,2023-06-02 22:00:00,2,
h_h000037,2306030001,,2306030001,,2023-06-03 10:30:00,15,
h_h000037,2306030002,,2306030002,,2023-06-03 11:30:00,15,
h_h000037,2306030003,,2306030003,,2023-06-03 13:00:00,2,
h_h000037,2306030004,,2306030004,,2023-06-03 13:30:00,15,
h_h000037,2306030005,,2306030005,,2023-06-03 15:00:00,2,
h_h000037,2306030006,,2306030006,,2023-06-03 18:00:00,16,
h_h000037,2306030007,,2306030007,,2023-06-03 20:00:00,4,
h_h000037,2306040001,,2306040001,,2023-06-04 11:30:00,2,
h_h000037,2306040002,,2306040002,,2023-06-04 13:30:00,2,
h_h000037,2306040003,,2306040003,,2023-06-04 15:00:00,2,
h_h000037,2306040004,,2306040004,,2023-06-04 18:00:00,2,
h_h000037,2306040006,,2306040006,,2023-06-04 17:00:00,9,
h_h000038,2306020004,,2306020004,,2023-06-02 09:30:00,9,
h_h000038,2306020005,,2306020005,,2023-06-02 22:00:00,9,
h_h000038,2306020006,,2306020006,,2023-06-02 23:00:00,15,
h_h000038,2306020007,,2306020007,,2023-06-02 12:30:00,10,16
h_h000038,2306020008,,2306020008,,2023-06-02 13:30:00,14,
h_h000038,2306020009,,2306020009,,2023-06-02 02:30:00,14,
h_h000038,2306020010,,2306020010,,2023-06-02 19:30:00,16,
h_h000038,2306020011,,2306020011,,2023-06-02 12:00:00,12,
h_h000038,2306020012,,2306020012,,2023-06-02 16:00:00,13,15
h_h000038,2306020013,,2306020013,,2023-06-02 21:00:00,16,15
h_h000038,2306030001,,2306030001,,2023-06-03 07:00:00,15,
h_h000038,2306030002,,2306030002,,2023-06-03 12:00:00,15,
h_h000038,2306030003,,2306030003,,2023-06-03 12:30:00,15,
h_h000038,2306030004,,2306030004,,2023-06-03 15:00:00,4,15
h_h000038,2306030005,,2306030005,,2023-06-03 05:00:00,12,15
h_h000038,2306030006,,2306030006,,2023-06-03 05:30:00,13,15
h_h000038,2306040002,,2306040002,,2023-06-04 10:30:00,15,
h_h000038,2306040003,,2306040003,,2023-06-04 12:00:00,12,15
h_h000039,2305220003,,2305220003,,2023-05-22 15:00:00,9,
h_h000039,2305220004,,2305220004,,2023-05-22 15:30:00,2,
h_h000039,2305220005,,2305220005,,2023-05-22 16:00:00,2,
h_h000039,2305220006,,2305220006,,2023-05-22 17:00:00,2,
h_h000039,2305220007,,2305220007,,2023-05-22 19:00:00,2,
h_h000039,2305220008,,2305220008,,2023-05-22 19:30:00,2,
h_h000039,2305220009,,2305220009,,2023-05-22 20:00:00,2,
h_h000039,2305230001,,2305230001,,2023-05-23 08:30:00,15,
h_h000039,2305230002,,2305230002,,2023-05-23 09:00:00,15,
h_h000039,2305230003,,2305230003,,2023-05-23 10:30:00,2,
h_h000039,2305230004,,2305230004,,2023-05-23 11:30:00,2,
h_h000039,2305230005,,2305230005,,2023-05-23 12:30:00,15,
h_h000039,2305230006,,2305230006,,2023-05-23 13:00:00,15,
h_h000039,2305230007,,2305230007,,2023-05-23 13:00:00,2,
h_h000039,2305230008,,2305230008,,2023-05-23 15:00:00,2,
h_h000039,2305230009,,2305230009,,2023-05-23 19:00:00,2,
h_h000039,2305230010,,2305230010,,2023-05-23 21:00:00,2,
h_h000039,2305240001,,2305240001,,2023-05-24 07:00:00,15,
h_h000039,2305240002,,2305240002,,2023-05-24 08:00:00,15,
h_h000039,2305240003,,2305240003,,2023-05-24 09:30:00,2,
h_h000039,2305240004,,2305240004,,2023-05-24 12:30:00,2,
h_h000042,2305300003,,2305300003,,2023-05-30 10:00:00,16,
h_h000042,2305300004,,2305300004,,2023-05-30 11:30:00,2,
h_h000042,2305300005,,2305300005,,2023-05-30 13:00:00,2,
h_h000042,2305300006,,2305300006,,2023-05-30 14:00:00,2,
h_h000042,2305300007,,2305300007,,2023-05-30 15:00:00,2,
h_h000042,2305310001,,2305310001,,2023-05-31 11:30:00,2,
h_h000042,2305310002,,2305310002,,2023-05-31 12:00:00,2,
h_h000042,2305310003,,2305310003,,2023-05-31 13:30:00,2,
h_h000042,2305310004,,2305310004,,2023-05-31 14:30:00,2,
h_h000042,2305310005,,2305310005,,2023-05-31 16:00:00,2,
h_h000042,2305310006,,2305310006,,2023-05-31 17:30:00,2,
h_h000042,2306010001,,2306010001,,2023-06-01 07:00:00,15,
h_h000042,2306010002,,2306010002,,2023-06-01 12:00:00,3,
h_h000042,2306010003,,2306010003,,2023-06-01 14:00:00,2,
h_h000042,2306010004,,2306010004,,2023-06-01 16:30:00,2,
h_h000042,2306010005,,2306010005,,2023-06-01 17:30:00,2,
h_h000042,2306010006,,2306010006,,2023-06-01 18:00:00,16,
h_h000043,2305180003,,2305180003,,2023-05-18 14:00:00,9,
h_h000043,2305180004,,2305180004,,2023-05-18 14:30:00,16,
h_h000043,2305180005,,2305180005,,2023-05-18 16:00:00,2,
h_h000043,2305180006,,2305180006,,2023-05-18 18:30:00,2,
h_h000043,2305180007,,2305180007,,2023-05-18 19:30:00,2,
h_h000043,2305180008,,2305180008,,2023-05-18 20:00:00,2,
h_h000043,2305190001,,2305190001,,2023-05-19 10:00:00,15,
h_h000043,2305190002,,2305190002,,2023-05-19 11:00:00,15,
h_h000043,2305190003,,2305190003,,2023-05-19 14:00:00,2,
h_h000043,2305190004,,2305190004,,2023-05-19 17:30:00,2,
h_h000043,2305200001,,2305200001,,2023-05-20 11:00:00,2,
h_h000043,2305200002,,2305200002,,2023-05-20 13:30:00,2,
h_h000043,2305200004,,2305200004,,2023-05-20 22:30:00,2,
h_h000043,2305210001,,2305210001,,2023-05-21 11:00:00,2,
h_h000043,2305210002,,2305210002,,2023-05-21 13:00:00,2,
h_h000043,2305210003,,2305210003,,2023-05-21 14:30:00,2,
h_h000043,2305210004,,2305210004,,2023-05-21 16:30:00,2,
h_h000043,2305210005,,2305210005,,2023-05-21 18:00:00,2,
h_h000043,2305210006,,2305210006,,2023-05-21 19:30:00,2,
h_h000043,2305220001,,2305220001,,2023-05-22 10:30:00,2,
h_h000043,2305220002,,2305220002,,2023-05-22 11:00:00,16,
